game_id;turn;decision1;decision2;points1;points2;public_good;text1;text2
25;2;CCC;CCC;3;3;True;Nice! 🎉 We both chose CCC again and kept the bridge safe! That’s another 3 points for us! I’m really enjoying this teamwork. Let’s keep it going in the next round! What do you think? 😊;Great job again! 🙌 We’re on a roll with another CCC! That’s another 3 points for both of us—teamwork really is the dream work! 💪 Let’s keep the good times rolling! What's your strategy for the next round? 😊
25;3;CCC;CCC;3;3;True;Awesome! 🎉 Another round of CCC, and we both get 3 points again! This teamwork is amazing! Let's keep it up and stay on this winning streak. What do you say? Ready for the next round? 😊;Hey! 🌟 We did it again—another CCC! That’s 3 more points for both of us. I’m loving this teamwork! 😄 Let’s keep the momentum going in the next round. Looking forward to our next move! What’s your thinking? 🕵️‍♂️✨
28;0;CCC;CCC;3;3;True;Hi there! I believe we can work together for the best outcome. Let’s choose to cooperate to keep the bridge safe and benefit both of us. Looking forward to a positive game!;Hey there! 🎉 Ready for some fun? Let's keep things interesting! I'm feeling optimistic about this game. How about we both cooperate for the first round? I think we can safely bridge the gap together! What do you say? 😄
28;1;CCC;CCC;3;3;True;Great choice! 🎉 We both cooperated and kept the bridge safe. We earned 3 points! Let’s continue working together for mutual benefit. What do you say for the next round? 😊;Hey! 🎉 Great choice! We both cooperated, and it looks like we got 3 points! Not only did we keep the bridge safe, but we also made this game more fun. Can’t wait to see what the next round brings! Let’s keep this positive momentum going! 😄
28;2;CCC;CCC;3;3;True;Hey! 🎉 Awesome, another successful round of cooperation! We’re really building a solid foundation here. Let’s keep this positive momentum going and continue to work together! Looking forward to the next round! 😊;Hey there! 🎉 Another solid round of cooperation! We both got 3 points again! It’s awesome to see us keeping the bridge safe while having fun. I’m all in for another round of cooperation! Let’s keep this going! What do you think? 😊
28;3;CCC;CCC;3;3;True;Hey! 🎉 Fantastic! Another round of cooperation and 3 more points for both of us! It’s great to see our teamwork paying off. Let’s keep this up and continue making the game enjoyable and safe! Looking forward to the next round! 😊;Hey! 🎉 Another round, another 3 points! We’re on a roll! It feels great to keep the bridge safe together. Let’s keep the good vibes going for the next round. Ready to do it again? 😊
37;0;CCC;CCC;3;3;True;Hey there! Looking forward to playing this game together. I believe that if we both cooperate (CCC), we can maximize our points and keep the bridge safe. Let’s work together for a better outcome! What do you think?;Hey there! Ready to play? I’m thinking we can make this game a little more interesting than just points. How about we aim for some fun strategies and see where we end up? Let’s keep our bridge safe while having a good time! What’s your first move? 😄
37;1;CCC;CCC;3;3;True;Great move! We both chose to cooperate (CCC), and that worked out well for us! We got 3 points, and more importantly, we kept the bridge safe. Looking forward to the next round! What’s your strategy moving forward? 😊;Hey! 🎉 Great call on cooperating! We both got 3 points, and more importantly, the bridge is safe! I’m really enjoying this game with you. Want to keep the good vibes going for the next round? What’s your move?
37;2;CCC;CCC;3;3;True;Awesome! 😊 We both cooperated again and scored another 3 points! I'm really enjoying this too. Let’s keep the good vibes going and continue cooperating! What do you think about the next round?;Awesome! 🎉 Another round of cooperation! We’re really on a roll with those 3 points, and the bridge is still safe! I’m loving this teamwork. For the next round, do you think we should keep it going with CCC, or try something different for fun? Let me know your thoughts! 😊
37;3;CCC;CCC;3;3;True;Hey! 🎉 We did it again—another round of cooperation! That brings us to a total of 9 points, and our bridge is still safe! I’m really enjoying this teamwork. Let’s keep it going! What do you think for the next round? 😊;Hey there! 🎊 We did it again—another 3 points! I’m really loving this teamwork and the safe bridge vibes! Let’s keep riding this wave of cooperation. Ready for the next round? What’s your move this time? 😊
31;0;CCC;CCC;3;3;True;Hey there! Just wanted to say that I think it's in both our best interests to cooperate and keep the bridge safe. If we both choose to support each other (CCC), we can maximize our points and maintain a positive outcome. Looking forward to seeing your move!;Hey there! 🎲 Ready to make some strategic moves? Let’s see if we can keep this bridge safe and maybe stir up some fun conversation along the way. What’s your game plan—are you feeling cooperative or a little rebellious? 😄
31;1;CCC;CCC;3;3;True;Great choice! 🌟 We both chose to cooperate, and it paid off—we got 3 points! Keeping the bridge safe together feels like a win-win. Looking forward to our next move! What are you thinking?;Great choice! 🎉 We both went for CCC and kept the bridge safe—3 points for each of us! It’s nice to see some teamwork in action. What do you think we should do next? Keep cooperating, or shake things up a bit? I'm all ears! 😊
31;2;CCC;CCC;3;3;True;Awesome! We did it again—another 3 points for both of us! 🥳 I really appreciate this teamwork. Let’s keep this momentum going and continue cooperating. What do you think? Can't wait to hear your thoughts!;Hey there! 🎉 Another successful round—3 points for both of us again! I'm loving this cooperation vibe we’ve got going. It really feels good to keep the bridge safe together. Ready for another round? Let’s keep the good times rolling! What are your thoughts? 😊
31;3;CCC;CCC;3;3;True;Hey! 🎉 We did it again—another round of cooperation and 3 points each! I’m really enjoying this teamwork and keeping the bridge safe together. Let’s keep this positive streak going! What do you say to another round? 😊;Hey! 🎉 We did it once more—3 points again! I’m really enjoying this cooperative streak we’ve got going. It’s more fun working together to keep the bridge safe. Let’s keep it up! What do you think about our strategy for the next round? 😄
30;0;CCC;CCC;3;3;True;Hey there! I’m looking forward to our game and hope we can work together to keep the bridge safe. Let’s aim for cooperation (CCC) so we both benefit in the long run. What do you think?;Hey there! 🎉 Let’s make this game fun! I’m excited to see how we play this out. I’m thinking we could keep the bridge safe while scoring some decent points. What are your thoughts? Let's see if we can come up with a strategy that keeps things interesting! 😄
30;1;CCC;CCC;3;3;True;Great choice! 😊 We both scored 3 points and kept the bridge safe! I really appreciate the cooperation. Let’s continue this way and see how many points we can accumulate together. Looking forward to the next round!;Great choice on the CCC! 🎉 We both get to keep the bridge safe and score 3 points! It’s way more fun when we work together. Let’s keep this vibe going for the next round! What do you think? 😊
30;2;CCC;CCC;3;3;True;Awesome! 🎉 Another round of cooperation means we’ve both scored 3 points again! I love that we're keeping the bridge safe together. Let’s keep this momentum going in the next round! What strategy do you have in mind? 😊;Awesome, we did it again! 🎉 Another CCC means more points and a safe bridge! I’m really enjoying this teamwork. Let’s keep it up and see how high we can score together! Ready for the next round? 😊
30;3;CCC;CCC;3;3;True;Great job again! 🎉 Another CCC means we scored 3 more points and kept the bridge safe! I’m really enjoying this teamwork as well. Let’s keep it going in the next round! Ready for more? 😊;Hey! 🎉 We did it again with another CCC! That’s a total of 3 points this time as well! I’m loving this cooperation—our bridge is safe and we’re racking up the points! Let’s keep this winning streak alive! What do you say for the next round? 😊
35;0;CCC;CCC;3;3;True;Hey there! I’m looking forward to our game. I believe cooperation is the best way for both of us to maximize our points and keep the bridge safe. Let’s work together for a better outcome! What do you think?;Hey there! 😊 Ready to shake things up in this game? I say we keep things interesting. How about we go for a little bridge-building teamwork? After all, winning is fun, but a good chat makes it even better! What are you thinking?
35;1;CCC;CCC;3;3;True;Great choice! 😊 We both cooperated, and that kept the bridge safe. We earned 3 points together! Looking forward to our next round. Let’s keep this teamwork going!;Great move! We teamed up and kept the bridge safe—3 points for both of us! 🎉 I love that we chose cooperation. It’s much more fun to chat and work together. What’s your game plan for the next round?
35;2;CCC;CCC;3;3;True;Awesome! 🎉 Another successful round of cooperation! We both got 3 points again, and I’m really enjoying this teamwork. Let’s continue keeping the bridge safe and make the most out of our game! What are you thinking for the next round?;Awesome! Another round of cooperation means more points for both of us! 😊 That’s 3 points again! It’s really nice to see us both committed to keeping the bridge safe. Let’s keep this momentum going! What do you think for the next round?
35;3;CCC;CCC;3;3;True;Hey! 😊 Another round of cooperation means we've both earned 3 more points! I’m really happy we’re continuing to keep the bridge safe together. Let’s keep this positive momentum going in the next round! What are your thoughts?;Hey there! 🎉 Another successful round of cooperation — that’s 3 more points for us! I’m really enjoying this teamwork and the fun conversation we’re having. Let’s keep the good vibes going and stick with our plan for the next round! What do you say? 😊
29;0;CCC;CCC;3;3;True;Hey there! I believe it's in our best interest to cooperate (CCC) for this round. It helps keep the bridge safe and ensures we both get a decent score. Looking forward to working together!;Hey there! 😊 Ready for some fun on the bridge? Let’s see if we can keep it safe and have a good time! What do you think—should we go for a cooperative strategy or mix it up a bit? Looking forward to your thoughts! 🕊️🚀
29;1;CCC;CCC;3;3;True;Great choice to cooperate! We both kept the bridge safe and scored 3 points. 😊 It feels good to work together. Let’s keep this up in the next round! What do you say? 🕊️✨;Great choice! 🙌 We both went for CCC and kept the bridge safe! I love that we can work together like this. 3 points for both of us—nice! Ready for another round? I’m excited to see what we’ll do next! 🚀💬
29;2;CCC;CCC;3;3;True;Awesome! We both chose CCC again, so that's another 3 points for us! 🎉 I'm really enjoying this collaboration. Let’s keep the good vibes going and continue working together in the next round! What do you think? 🌟;"Absolutely! Here’s a message for the other player:

""Awesome! 🎉 Another round of cooperation means another 3 points for us! I’m loving this teamwork on the bridge! Let’s keep the good vibes going—ready for the next round? Let’s do it! 🌈✨"""
29;3;CCC;CCC;3;3;True;Hey! 😊 Another successful round of cooperation—3 more points for both of us! This teamwork is really paying off! Let’s keep it going and make the next round just as great. What are you thinking? 🌟🌉;"""Yes! 🙌 Another round of cooperation—3 more points for us! I’m really loving this partnership! Let’s keep building those positive vibes and see where this takes us. Ready for another round? 😄💫"""
36;0;CCC;CCC;3;3;True;Hey there! I believe in keeping our bridge safe and mutually benefiting each other. Let's cooperate (CCC) for this round and maximize our points together! Looking forward to a good game!;Hey there! 😄 Ready to dive into this little adventure? I hear there’s some serious strategy involved, but honestly, I’m just looking forward to a fun game. Let’s keep things exciting! What are you thinking for our first move? CCC or DDD?
36;1;CCC;CCC;3;3;True;Great choice! We both went with CCC, and I’m glad to see we earned 3 points together! Let’s keep this momentum going and continue to cooperate. Looking forward to the next round! 😊;Awesome choice! 🎉 We both went for CCC, and we got 3 points while keeping the bridge safe! It feels good to work together, doesn’t it? I’m looking forward to the next round—what’s your strategy? Let's keep the fun going! 😊
36;2;CCC;CCC;3;3;True;Fantastic! Another round of CCC, and we’re on a roll with another 3 points! 😊 It’s great to see our cooperation paying off and keeping the bridge safe. Let’s keep this teamwork going! What do you think for the next round?;Hey! 🙌 Another successful round with CCC! That’s 3 points again! I’m loving this teamwork vibe we’ve got going on. Let’s keep the good times rolling in the next round! What do you say? 😊
36;3;CCC;CCC;3;3;True;Hey! 🎉 Another successful round with CCC! That’s 3 points again, and I’m loving our teamwork! Let’s keep it up and maintain this positive momentum for the next round. What’s your strategy this time? 😊;Hey there! 🎉 Another round, another 3 points! We’re really building some momentum here! I love our teamwork and how we’re keeping things safe and fun. Ready for the next round? Let’s keep it going! 😄
40;0;CCC;CCC;3;3;True;Hello! I hope we can both prioritize keeping the bridge safe. I believe that cooperating (CCC) will lead us to the best overall outcome. Let's work together for mutual benefit! Looking forward to your move.;Hey there! 😊 Ready to dive into this exciting game? I’m all about keeping things interesting, so let’s see if we can find a fun strategy. Let’s make some decisions that keep the tension high but also keep our chat lively! What do you think—are you feeling cooperative or a bit mischievous? Let's have some fun! 🎉
40;1;CCC;CCC;3;3;True;Great choice! We both decided to cooperate, and it paid off with 3 points! 😊 Let’s keep up this momentum and continue working together. Looking forward to our next round!;Hey there! 🎉 Great minds think alike! I'm really glad we both chose to cooperate. Keeping the bridge safe is definitely the way to go, and those 3 points feel pretty good too! 😄 Looking forward to the next round—let's keep this fun rolling! What do you think we should do next?
40;2;CCC;CCC;3;3;True;Hey! 🎉 Another successful round of cooperation! I'm really enjoying this game with you. We both got 3 points again! Let’s keep this positive energy going and continue working together. What do you say to cooperating once more in the next round? Looking forward to it! 😊;Hey there! 🌟 Another round of cooperation—love it! That’s another 3 points for us! It feels great to keep the bridge safe together. Let’s keep this positive momentum going! Ready for the next round? What’s your strategy going to be this time? 😊
40;3;CCC;CCC;3;3;True;Hey! 🌟 Another round of cooperation, and we scored 3 points again! I love our teamwork in keeping the bridge safe. Let's keep this up! Ready for the next round? I’m all in for cooperation! 😊;Hey! 🙌 We did it again—3 points for both of us! I’m loving this winning streak of cooperation! It’s been super fun working together and keeping the bridge safe. Let’s keep it up in the next round! What do you say? 😊🎉
44;0;CCC;CCC;3;3;True;Hey there! Let's aim for a safe outcome by both cooperating. If we both choose to work together, we can ensure the best possible result for both of us. What do you think? Looking forward to your choice!;Hey there! 😊 Ready to play? Let’s keep things interesting. Remember, it’s all about the fun! I’m curious to see what strategy you’ll go with. Let’s make this game exciting! Good luck! 🎲
44;1;CCC;CCC;3;3;True;Great choice! 😊 We both cooperated and kept the bridge safe! That earns us 3 points each. Looking forward to our next round—let's keep up the teamwork! What strategy are you thinking for the next round?;Great choice! 😊 We both went for cooperation, and I’m glad we kept the bridge safe! 3 points for both of us—now that’s teamwork! Let’s keep the fun going! What’s your next move? 🎉
44;2;CCC;CCC;3;3;True;Awesome! 😊 Another round of cooperation, and we both get 3 more points! That's 6 points total for us—teamwork really pays off! I'm loving this game. Ready for the next round? What will your strategy be? 🎉;Hey there! 🙌 Another round of cooperation! We’re on a roll with 3 points each again! It feels great to keep the bridge safe together! What do you think for the next round? Should we try for more of the same or shake things up? 😄 
44;3;CCC;CCC;3;3;True;Hey there! 🎉 Another successful round of cooperation—3 points for both of us again! I love how we're keeping the bridge safe together. Let's continue this positive streak! What do you say for the next round? Looking forward to hearing your thoughts! 😊;Hey there! 🎉 Another successful round of cooperation! That’s 3 more points for both of us! We’re really building up that score together—9 points total! I’m having a blast! Are you thinking of sticking with our strategy, or do you want to mix it up for the next round? Let’s keep the fun going! 😊
43;0;CCC;CCC;3;3;True;Hey there! I think it's in both our best interests to keep the bridge safe. Let's cooperate (CCC) this round and hope for a positive outcome. What do you say?;Hey there! 🎲 Ready to have some fun with this game? Let's see if we can keep that bridge safe and have a good time while we're at it! What do you think? Cooperate for some good vibes, or are you feeling a little mischievous? 😜
43;1;CCC;CCC;3;3;True;Great choice! 🙌 We both cooperated and kept the bridge safe. It feels good to score those 3 points together! Let's keep this good vibe going. Ready for the next round? 😊;Great choice! 🎉 We both went for cooperation, and we got those 3 points while keeping the bridge safe! Feels good to work together, right? What's your strategy for the next round? Let’s keep the fun going! 😄
43;2;CCC;CCC;3;3;True;Awesome! 🎉 Another round of cooperation and 3 more points for both of us! It really feels great to work together and keep the bridge safe. Let’s keep this momentum going! Ready for the next round? 😊;"Absolutely! Here’s a quick message:

""Awesome! 🎉 Another round of cooperation, and we’re racking up the points while keeping the bridge safe! Let’s keep this momentum going! Ready for round three? 😄"""
43;3;CCC;CCC;3;3;True;Hey! 🌟 Another successful round of cooperation! That's 3 more points for us! I'm really enjoying this teamwork—let's keep the bridge safe together. Ready for the next round? 😊;"""Yes! 🙌 Another round of cooperation, and we're on a roll with 3 more points! It’s so much fun to keep this bridge safe together. Let’s keep it going! Are you ready for the next round? 😊"""
26;0;CCC;CCC;3;3;True;Hello! I hope we can both choose to cooperate (CCC) in this game. It's important to keep the bridge safe and maximize our points together. Let's strive for the best outcome! Looking forward to our first move.;Hey there! Ready to play? 🎲 I'm excited to see what strategies we both come up with! Just remember, it’s all in good fun. Let's keep things interesting and maybe even have a little chat along the way. What’s your strategy for this round? 🤔😄
26;1;CCC;CCC;3;3;True;Hey there! 🎉 Great choice to cooperate! We both secured 3 points and kept the bridge safe. I'm looking forward to our next move! What do you think our strategies should be going forward? 😊;Hey! 🎉 Great choice going CCC! We both got 3 points, and the bridge is safe! It’s awesome to collaborate and achieve a good outcome together. Ready for the next round? Any thoughts on strategy, or should we keep this teamwork going? 😊
26;2;CCC;CCC;3;3;True;Hey! 🎉 Another solid round of cooperation! We both secured another 3 points, and the bridge stays safe. I’m really enjoying this teamwork! Let’s keep it going in the next round! What do you say? 😊;Hey! 🙌 Another successful round with CCC! That's 3 more points for both of us! It's awesome to keep the bridge safe together. I'm really enjoying this collaboration—let’s keep it going! What are your thoughts for the next move? 😊
26;3;CCC;CCC;3;3;True;Hey! 🎊 Awesome news! We’ve both scored another 3 points by cooperating again! This collaboration is really paying off, and I love keeping the bridge safe together. Let's keep this momentum going! What are you thinking for the next round? 😊;Hey there! 🎉 We did it again! That's another 3 points for both of us! I'm loving this winning streak and the teamwork vibe we’ve got going! Ready for the next round? Let's keep the good times rolling! 😊
33;0;CCC;CCC;3;3;True;Hello! I hope we can work together to keep the bridge safe. I'm committed to cooperating (CCC) if you are. Let's aim for the best outcome for both of us! Looking forward to your choice.;Hey there! 😊 Ready to dive into this little game of ours? I have a feeling we could make it super interesting! What do you think – shall we have some fun and keep the bridge safe, or are you feeling a little rebellious? 😜 Let’s see what happens!
33;1;CCC;CCC;3;3;True;Great choice! 😊 We both cooperated and kept the bridge safe. That gives us a total of 3 points! I'm looking forward to continuing this positive teamwork. Let’s keep it going! What do you say for the next round?;Hey! 🎉 Great choice on the CCC! We did it—3 points and a safe bridge! I really enjoyed the teamwork. Let’s keep the fun going! What’s your plan for the next round? 😊
33;2;CCC;CCC;3;3;True;Awesome! 🙌 Another round of cooperation means 3 more points for us! I’m really enjoying this teamwork and keeping the bridge safe together. Let’s keep it up! What’s your plan for the next round? 😊;Awesome! 🎉 Another round of cooperation, another 3 points for us! I love this teamwork vibe we’ve got going. Let’s keep it up! What do you think for the next round—should we stick to our winning strategy? 😊
33;3;CCC;CCC;3;3;True;"Absolutely! 😊 Here’s a message you can use:

""Great to see our teamwork continue! 🎉 Another 3 points for us! I’m all in for sticking to our winning strategy. Let’s keep the bridge safe and enjoy the game together! What do you think about the next round? 😄""";Hey there! 🎉 Another successful round of CCC! That’s 3 more points for us! I’m really loving this cooperation and how we're keeping the bridge safe together. Let’s keep the good vibes rolling for the next round! What’s your strategy this time? 😊
34;0;CCC;CCC;3;3;True;Hi there! Let's aim to keep the bridge safe and cooperate. I believe if we both choose to cooperate, we can maximize our points while ensuring a good outcome for both of us. Looking forward to our first move!;Hey there! Ready to spice things up in this game? I’m all for a good chat while we play. Let’s see if we can keep this bridge safe and still make it interesting! What’s your strategy? 😊
34;1;CCC;CCC;3;3;True;Great choice! We both cooperated and kept the bridge safe. That gives us a solid 3 points each! Let’s keep this up and continue to play nicely. How are you feeling about the next round? 😊;Great choice! 🎉 We both cooperated and kept the bridge safe! It’s nice to see us working together for a good outcome. Looking forward to the next round! What’s your strategy for the next move?
34;2;CCC;CCC;3;3;True;Awesome! Another successful round with both of us cooperating, bringing our total to 3 points again! 😊 I’m really enjoying this teamwork. Let’s keep the momentum going! What are your thoughts for the next move?;Awesome! We did it again! 🙌 Another round of cooperation, another 3 points for both of us. It feels great to keep the bridge safe together! Let’s keep this momentum going—what do you say for the next round? 😊
34;3;CCC;CCC;3;3;True;"Absolutely! Here’s a message for you:

""Fantastic! We did it once again! 🙌 Another 3 points for both of us. I really appreciate this collaboration—keeping the bridge safe while scoring points feels great! Let’s keep it going for the next round! What’s your plan?""";Hey! 🎉 We did it again—another round of cooperation! That’s 3 more points for each of us! I’m loving this teamwork! Let’s keep it up. What do you think our next strategy should be? 😊
38;0;CCC;CCC;3;3;True;Hey there! Let's work together to keep the bridge safe. If we both choose to cooperate (CCC), we can maximize our points and ensure a better outcome for both of us. Looking forward to your choice!;Hey there! 😊 Ready to dive into this little mind game? I’m all about keeping things fun, so let’s see if we can make this more interesting than just points. Who knows, maybe we can outsmart each other or even come up with some clever strategies? What are you thinking? 🤔🎲
38;1;CCC;CCC;3;3;True;Great choice! 🙌 We both chose to cooperate, and it paid off! We scored 3 points while keeping the bridge safe. Let’s keep this positive momentum going. Looking forward to our next round! What do you think? 😊;Awesome move! 🙌 We both chose to cooperate, and it paid off with 3 points! Looks like we really know how to keep that bridge safe together. I’m looking forward to our next round—let’s see if we can keep this teamwork going! What’s your strategy for the next game? 😊
38;2;CCC;CCC;3;3;True;Another great round! 🎉 We both chose to cooperate again and earned 3 more points! I love our teamwork—let’s keep this up! Excited for the next round! What do you think? 😊;Hey! 🎉 Another win for teamwork! We both went for CCC again and scored 3 points! It’s great to see our strategy paying off while keeping the bridge safe. Let’s keep this good vibe going! Ready for the next round? What do you think? 🤝😊
38;3;CCC;CCC;3;3;True;"Absolutely! Here’s a message for them:

""Hey there! 🎉 We did it again! Another round of cooperation with 3 more points in the bag! I really appreciate how we’re working together to keep the bridge safe. Let’s keep this positive streak going! Ready for the next round? 😊🤝""";Hey! 🎊 We did it again—another 3 points! I’m loving this cooperation trend we’ve got going on! It feels great to keep the bridge safe together. Let’s aim for a perfect score in the next round! What’s your secret to this teamwork magic? 😉✨
46;0;CCC;CCC;3;3;True;Hey there! I'm looking forward to playing together. Let's aim for a safe outcome and maximize our points. I believe we can both benefit from cooperating (CCC). What do you think?;Hey there! 🌟 Ready to dive into this little dilemma of ours? I’m excited to see how this plays out! No matter the score, let’s make it an interesting game. So, what’s your strategy going to be? Can’t wait to hear your thoughts! 😊
46;1;CCC;CCC;3;3;True;Great choice! We both opted for cooperation (CCC), and we ended up with 3 points! 🤝 It’s nice to see that we can work together. Let’s keep this momentum going for the next round. What do you say?;Great choice! 🎉 We both went with CCC, and that means we keep the bridge safe and walk away with 3 points each! High fives all around! 🙌 😄 Let’s keep this good vibe going! What’s next on your mind?
46;2;CCC;CCC;3;3;True;Awesome! Another round of cooperation (CCC)! 🎉 That gives us 3 more points each! I’m really enjoying this partnership and how we’re keeping the bridge safe together. Let’s keep it going! What do you want to do next? 😊;"Absolutely! Here’s a message for the other player:

“Awesome! 🙌 We’re really in sync with our CCC choice again! That’s another 3 points for both of us! I love how we’re keeping things safe and fun. Let’s keep this cooperation going! What are you thinking for the next round?” 😊"
46;3;CCC;CCC;3;3;True;Hey! 😊 Another successful round of CCC—3 more points for both of us! It’s great to see our cooperation continue to pay off. Let’s keep up this positive momentum! Ready for the next round?;“Yay! 🎉 Another successful round of CCC! That’s 3 more points for us! I’m really loving this cooperation—we’re a great team! 😊 What do you think about keeping the momentum going for another round? Let’s see how high we can score together!”
47;0;CCC;CCC;3;3;True;Hello! I'm excited to play this game with you. My goal is to keep the bridge in a safe state while maximizing our points. If we both cooperate (CCC), we can ensure a mutually beneficial outcome. Let’s aim for the best possible result together! What do you think?;Hey there! 😊 Ready to have some fun with this game? Let’s see if we can keep the bridge safe while racking up some points. I'm excited to see what you choose! Good luck, and may the best strategist win! 🎉
47;1;CCC;CCC;3;3;True;Great choice! 😊 We both cooperated and kept the bridge safe! I’m glad we got 3 points together. Let’s keep this positive momentum going! Looking forward to the next round! 🚀;Hey! 🎉 Great move! We both chose to cooperate, and it paid off with 3 points. It feels awesome to keep the bridge safe together! Let’s keep this positive momentum going. What do you want to do next? 😊
47;2;CCC;CCC;3;3;True;Hey! 🎉 Awesome! We both cooperated again, and that gives us another 3 points! It’s great to see that we’re on the same page about keeping the bridge safe. Let’s continue this teamwork in the next round! What are you thinking? 😊;Awesome! 🎉 Another successful round with both of us cooperating! That's 6 points total now! I love how we're keeping the bridge safe and having fun at the same time. 😄 Ready for the next round? Let’s keep this teamwork going! 🚀
47;3;CCC;CCC;3;3;True;Hey! 🎉 That’s another successful round! We both cooperated again, and that's another 3 points for us! I’m really enjoying this teamwork and keeping the bridge safe together. Let's keep it up! Ready for the next round? 😊;Hey there! 🎉 We did it again! Another 3 points for both of us! It’s been such a blast cooperating and keeping the bridge safe. I’m really enjoying this challenge—let’s keep the momentum going in the next round! What do you say? 😊🌉
45;0;CCC;CCC;3;3;True;Hey there! I think it would be beneficial for both of us to cooperate (CCC) on this round. If we both choose to work together, we can keep the bridge safe and earn a decent score. Let’s aim for mutual benefit! What do you say?;Hey there! 😊 Ready for some fun? Let’s make this game interesting! I’m thinking we both want to keep the bridge safe, but there’s always that little temptation to go for the big points. What do you say we spice things up a bit? Can’t wait to see what you choose! 🎲
45;1;CCC;CCC;3;3;True;Great choice! 👍 By both cooperating, we kept the bridge safe and earned 3 points. That feels good! Let’s keep this momentum going in the next round. Looking forward to seeing what you choose!;Awesome choice! 🎉 We both went for CCC, and we got 3 points while keeping the bridge safe! It feels good to collaborate like that. What do you think we should do in the next round? I’m all in for more interesting strategies! 😄
45;2;CCC;CCC;3;3;True;Hey! 🙌 Great job again! We both chose CCC, and that makes it another 3 points for us! I really appreciate this collaboration and keeping the bridge safe. Let’s keep this positive streak going! What’s your strategy for the next round? 😊;Hey! 🙌 Another round of cooperation! That’s another 3 points for us and the bridge is safe again! It’s nice to see our teamwork paying off. 🤝 Are you feeling lucky for the next round, or should we stick to our winning strategy? Let’s keep the fun going! 😊
45;3;CCC;CCC;3;3;True;Hey! 🎉 We did it again! Another 3 points from our cooperation! It’s awesome to see our teamwork in action. I’m definitely in favor of keeping this winning strategy going! Let’s see how far we can take it in the next round! 😊;Hey there! 🎉 Another successful round of CCC! That’s 3 more points for both of us! I’m really enjoying this collaboration—it’s not just about the points, but the fun we’re having together. Let’s keep it up! What do you think we should do next? 😊
39;0;CCC;CCC;3;3;True;Hey there! I'm looking forward to our game. Let’s aim for cooperation to keep the bridge safe and maximize our points. What do you think?;Hey there! 🎉 Ready for some fun with this game? I’m excited to see how our strategies play out. Let’s keep things interesting—who knows, we might even spark a good conversation along the way! 😄 What do you think? Cooperate or go wild?
39;1;CCC;CCC;3;3;True;Great choice! 🙌 We both cooperated and kept the bridge safe. That's 3 points for us! Let’s keep this going—looking forward to the next round! What’s your next move? 😊;Great choice! 🎉 We both went for cooperation, and I’m glad we kept the bridge safe. 3 points for both of us—nice! Let’s keep this positive energy going. What do you want to do next? 😊
39;2;CCC;CCC;3;3;True;Awesome! Another round of cooperation, and we both score 3 points again! 🎉 It’s great to see us working together and keeping the bridge safe. Let’s keep this momentum going! What’s your move for the next round? 😊;Awesome! 🙌 Another round of cooperation, and we both get 3 more points! It feels great to keep the bridge safe together. Let’s keep this momentum going! What strategies are you thinking for the next round? 😊
39;3;CCC;CCC;3;3;True;Hey! 🌟 Another successful round of cooperation—3 more points for us! I love how we’re building something positive together. Let’s keep it going! What do you think our next move should be? 😊;Hey! 🎉 Another successful round of cooperation—we're on a roll with 3 more points! It’s been really fun working together to keep the bridge safe. What do you think about our strategy moving forward? I’m all for keeping the good times rolling! 😊
48;0;CCC;CCC;3;3;True;Hey there! I hope you're ready for this game. I'm aiming for a fair and mutually beneficial outcome, so I'm planning to cooperate (CCC) if you decide to do the same. Let's keep the bridge safe and score some points together! What do you think?;Hey there! 😊 Are you ready for some fun? Let’s see if we can keep this bridge safe and have an interesting game! What’s your strategy? I’m feeling a bit mischievous today!
48;1;CCC;CCC;3;3;True;Great choice! We managed to keep the bridge safe and scored 3 points together. 😊 Looking forward to our next round! Let’s keep up the good work!;Great choice! 🎉 We both went for CCC, and I think that made for a fun round. Keeping the bridge safe is definitely the way to go! Let’s see what the next round brings. Ready for another round? 😊
48;2;CCC;CCC;3;3;True;Awesome! Another round of cooperation! 🎉 That's 3 more points for both of us. It feels great to keep the bridge safe together! Let’s keep this momentum going for the next round. Ready to play again? 😊;Hey! 😄 Awesome! We’re on a roll with another CCC! That’s 3 points for both of us again! It’s nice to see we’re working together to keep the bridge safe. Let’s keep this positive momentum going! Ready for the next round? 🎉
48;3;CCC;CCC;3;3;True;Hey! 😄 Fantastic job again! That’s another 3 points for both of us. I love how we’re working together to keep the bridge safe. Let’s keep this positive streak going! Ready for the next round? 🎉;Hey there! 😊 Another CCC! That’s another 3 points for us! I love how we’re building this trust and keeping the bridge safe together. Let’s keep it up! Ready for the next round? 🎉
42;0;CCC;CCC;3;3;True;Hello! Let's aim for a positive outcome together. I believe that if we both cooperate (CCC), we can ensure the safety of the bridge and earn good points. I’m game to work together! What do you think?;Hey there! 😊 Ready to play this little game of trust and strategy? Let’s keep things fun and interesting! Remember, a safe bridge is a happy bridge. What’s your game plan? Looking forward to your move! 🃏💬
42;1;CCC;CCC;3;3;True;Great move! 😊 We both chose to cooperate, which keeps the bridge safe and gives us 3 points. I’m glad we’re on the same page! Let’s keep it up for the next round! Looking forward to your next move! 💪🏽🚀;Hey there! 🎉 Great move! We both chose CCC, and it’s awesome that we kept the bridge safe. 3 points for us! Let’s continue this positive vibe. Are you ready for the next round? I'm excited to see what we can come up with! 🌉😊
